alloy,Temperature,Ni,Al,Co,Cr,Mo,Re,Ru,Ti,Ta,W,Hf,Nb,Si,C,Y,Ce,B,Ni_a,Al_a,Co_a,Cr_a,Mo_a,Re_a,Ru_a,Ti_a,Ta_a,W_a,Hf_a,Ni_A1,Al_A1,Co_A1,Cr_A1,Mo_A1,Re_A1,Ru_A1,Ti_A1,Ta_A1,W_A1,Hf_A1,Ni_L12,Al_L12,Co_L12,Cr_L12,Mo_L12,Re_L12,Ru_L12,Ti_L12,Ta_L12,W_L12,Hf_L12,gamapie,k(g2/m4/h),CE_avg,CE_var,PE_avg,PE_var,IE_avg,IE_var,VE_avg,VE_var,a_r_avg,a_r_var,i_r_avg,i_r_var,ion_v_avg,ion_v_var,e_a_con_avg,e_a_con_var,Val_eff_c,Val_eff_γ,Val_eff_γ',G_al2O3,D_Ni,D_Ni3Al,classify_label
LDSX-2,1100.0,0.6270494251908905,0.13978104702709865,0.08532818934987549,0.03626242931529925,0.03275397471592081,0.020929121395009808,0.021766307626346307,0.003282581861283269,0.02257967854642634,0.009915097078523219,0.0003521478933265283,0.0,0.0,0.0,0.0,0.0,0.0,0.000691697,1.17e-07,0.000247744,0.000587413,0.000937201,0.000315245,0.000589476,9.14e-09,2.14e-08,0.000315577,1.81e-11,0.234280983,0.036874166,0.056850592,0.027601016,0.02281607,0.011544041,0.012838161,0.000539903,0.002287377,0.006495326,1.24e-05,0.390853558,0.102897975,0.023170199,0.007813468,0.006800194,0.001745083,0.003129891,0.002741469,0.020282368,0.003163667,0.000337758,0.56293,0.7308,4.605657080285542,1.1106844932779996,1.864506424536917,0.15870452119675715,712.4713045247644,63.46578469168243,1.4436701035493122,0.4742479567213926,0.15002683934077554,0.018229637205911788,68.48912568646416,8.736127973879421,2.61337642745627,1.1988578578797937,1.420824117267286,0.6998782566121654,-0.38662357254373,-0.10529349499999996,-0.31069795499999997,-564.8510125561852,9.057130141689803e-18,6.129371765978481e-07,1
N5,900.0,0.6477382038718541,0.13800971414580254,0.07643367378848373,0.08084526865253185,0.009388715781876698,0.009676125448668842,0.0,0.0,0.02157439783081666,0.016333900479965715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000998459,1.78e-08,0.000460014,0.003160925,0.000493064,0.000413542,5.31e-14,1.05e-18,2.83e-09,0.001064341,1.17e-20,0.17340022,0.017640882,0.049624332,0.05577524,0.005822987,0.00772684,0.0,0.0,0.000468004,0.007911495,0.0,0.474044886,0.12035888,0.026213026,0.024145004,0.003349518,0.000895013,0.0,0.0,0.021107385,0.007919507,0.0,0.67804,0.01188,4.469266098563192,0.9775480471953081,1.8468479281758043,0.15831780487923836,710.8262551144971,64.74037713239132,1.4219915397694838,0.44330240430372686,0.1489066615999838,0.016580614558053094,68.46508334526283,8.448682804295526,2.4919306914726445,0.9940348214683761,1.403716060078362,0.6958146798799769,-0.5080693085273559,-0.115807086,-0.396233015,-622.286348825639,9.951651555745443e-20,8.389850702374714e-10,2
N5,1000.0,0.6477382038718541,0.13800971414580254,0.07643367378848373,0.08084526865253185,0.009388715781876698,0.009676125448668842,0.0,0.0,0.02157439783081666,0.016333900479965715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000820567,5.26e-08,0.000314989,0.002113216,0.000385659,0.000309652,2.81e-14,2.06e-18,8.16e-09,0.00081933,2.77e-20,0.234492756,0.031704315,0.054911156,0.060437371,0.006946543,0.00857094,0.0,0.0,0.00145706,0.009623941,0.0,0.413248489,0.106298056,0.02152003,0.02041917,0.002444382,0.001106778,0.0,0.0,0.020117321,0.006711692,0.0,0.59186,0.00576,4.469266098563192,0.9775480471953081,1.8468479281758043,0.15831780487923836,710.8262551144971,64.74037713239132,1.4219915397694838,0.44330240430372686,0.1489066615999838,0.016580614558053094,68.46508334526283,8.448682804295526,2.4919306914726445,0.9940348214683761,1.403716060078362,0.6958146798799769,-0.5080693085273559,-0.16472530400000002,-0.343332069,-594.5295199543768,8.843908250184453e-19,3.7470345983736096e-08,0
N5,1100.0,0.6477382038718541,0.13800971414580254,0.07643367378848373,0.08084526865253185,0.009388715781876698,0.009676125448668842,0.0,0.0,0.02157439783081666,0.016333900479965715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000679233,1.26e-07,0.000216063,0.001427869,0.000302308,0.000212691,1.48e-14,3.2e-18,2.05e-08,0.000624639,5.74e-20,0.32374775,0.053923155,0.06057855,0.065295688,0.007769089,0.008625777,0.0,0.0,0.004079977,0.011410013,0.0,0.323995764,0.084077879,0.015851128,0.015558449,0.001621349,0.001049928,0.0,0.0,0.017495706,0.004924442,0.0,0.46457,0.00864,4.469266098563192,0.9775480471953081,1.8468479281758043,0.15831780487923836,710.8262551144971,64.74037713239132,1.4219915397694838,0.44330240430372686,0.1489066615999838,0.016580614558053094,68.46508334526283,8.448682804295526,2.4919306914726445,0.9940348214683761,1.403716060078362,0.6958146798799769,-0.5080693085273559,-0.24079893599999996,-0.26726712300000005,-565.9790711739978,4.8417556307876285e-18,2.4890844321961126e-06,0
N5,1050.0,0.6477382038718541,0.13800971414580254,0.07643367378848373,0.08084526865253185,0.009388715781876698,0.009676125448668842,0.0,0.0,0.02157439783081666,0.016333900479965715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000746689,8.32e-08,0.000261275,0.001733813,0.000340711,0.000256286,2.04e-14,2.65e-18,1.31e-08,0.000713526,4.02e-20,0.274594298,0.041577421,0.0575784,0.06266391,0.007365382,0.008570458,0.0,0.0,0.00247529,0.010454842,0.0,0.373154352,0.09642071,0.018854227,0.018185827,0.002021242,0.00110687,0.0,0.0,0.019100198,0.005876573,0.0,0.53472,0.10296,4.469266098563192,0.9775480471953081,1.8468479281758043,0.15831780487923836,710.8262551144971,64.74037713239132,1.4219915397694838,0.44330240430372686,0.1489066615999838,0.016580614558053094,68.46508334526283,8.448682804295526,2.4919306914726445,0.9940348214683761,1.403716060078362,0.6958146798799769,-0.5080693085273559,-0.19904213,-0.309046771,-580.3311963404738,2.2268269829524715e-18,2.826950418083479e-07,2
N5,980.0,0.6477382038718541,0.13800971414580254,0.07643367378848373,0.08084526865253185,0.009388715781876698,0.009676125448668842,0.0,0.0,0.02157439783081666,0.016333900479965715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000852026,4.33e-08,0.00033917,0.002290056,0.000405944,0.000334259,3.2e-14,1.84e-18,6.7e-09,0.000867829,2.36e-20,0.22057712,0.02833717,0.053932659,0.059645141,0.006776533,0.008586197,0.0,0.0,0.00116502,0.009324043,0.0,0.427164994,0.109664521,0.022496855,0.021206252,0.002617905,0.001088755,0.0,0.0,0.020411094,0.007009624,0.0,0.61166,0.07128,4.469266098563192,0.9775480471953081,1.8468479281758043,0.15831780487923836,710.8262551144971,64.74037713239132,1.4219915397694838,0.44330240430372686,0.1489066615999838,0.016580614558053094,68.46508334526283,8.448682804295526,2.4919306914726445,0.9940348214683761,1.403716060078362,0.6958146798799769,-0.5080693085273559,-0.15277295799999996,-0.3552827090000001,-600.1962676228663,5.87143072702263e-19,1.725427260609752e-08,2
PWA-1484,900.0,0.5980482589197536,0.13150330166322016,0.1075113051463504,0.06091962704110028,0.03961839215596307,0.010207800019776201,0.0,0.0,0.031513634857118306,0.020677680196718107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000859871,2.19e-08,0.000682884,0.002281114,0.001597202,0.000152844,5.37e-14,1.92e-18,9.61e-09,0.001485937,1.8e-20,0.141687488,0.01695735,0.066946575,0.036231375,0.018752625,0.003196538,0.0,0.0,0.000850238,0.011630775,0.0,0.449470647,0.114525679,0.029080534,0.011719118,0.006355692,0.000246445,0.0,0.0,0.030656486,0.006478915,0.0,0.64854,0.0612,4.611456193143728,1.1599494221200646,1.8582806494222661,0.16643730520366207,713.0630329337746,63.21490029720283,1.4745500061730425,0.525094219333689,0.1508210368091123,0.018683457416335297,68.34981926430241,8.471480485696578,2.6662828278920796,1.2806889963553292,1.4047495940632178,0.6818244558894346,-0.33371717210792096,-0.042443735999999996,-0.34916096399999996,-624.9820816024452,7.084443579039745e-20,3.2343145141049986e-09,1
SCA425+,1000.0,0.6264059801260835,0.10024200670209872,0.050432890966235294,0.17717753500739924,0.006194914569338709,0.0,0.0,0.0,0.026280625751212518,0.012933029872237795,0.0003330170053941672,0.0,0.0,0.0,0.0,0.0,0.0,0.000756553,5.2e-08,0.000161274,0.004254989,0.000215068,1.49e-14,1.54e-14,3.61e-18,2.1e-08,0.000872684,1.86e-11,0.361763461,0.040207814,0.046500501,0.159976307,0.005877784,0.0,0.0,0.0,0.00399815,0.01030341,1.26e-05,0.264642277,0.060022917,0.003928989,0.017212536,0.000315656,0.0,0.0,0.0,0.0222816,0.002632942,0.00031937,0.37136,0.01138266,4.437331290359672,0.8826431740837858,1.8305104226620879,0.16639884515590472,708.0584506546008,62.33155924870193,1.4758727558448048,0.42385994035041186,0.15123881928861088,0.0159046505486585,69.09621882683244,7.244245891183581,2.4838721217064648,0.9336794115345196,1.312260443349182,0.5999534965151994,-0.5161278782935348,-0.30521097900000005,-0.21091391299999998,-594.3676066053033,1.0242396919267279e-19,5.4724619333955385e-06,0
SCA425+0.25Si,900.0,0.6221574028311424,0.09996618573481969,0.05029412230799879,0.17669002203061812,0.006177868947598476,0.0,0.0,0.0,0.02620831327609478,0.012897443984379323,0.00033210069220800814,0.0,0.00527654019514041,0.0,0.0,0.0,0.0,0.000904124,1.97e-08,0.000222297,0.006365747,0.000296372,2.66e-14,2.82e-14,2.11e-18,6.69e-09,0.001288645,6.38e-12,0.304930214,0.02664589,0.046157843,0.158013111,0.005829825,0.0,0.0,0.0,0.001309638,0.00970348,5.53e-06,0.321473033,0.073589997,0.004272765,0.019175993,0.000366876,0.0,0.0,0.0,0.024969952,0.0032303,0.000326609,0.44741,0.0537984,4.438353801034019,0.8815418270893658,1.8306763768651328,0.1661713477182151,708.399021036705,62.34909419578986,1.468251581939856,0.43549190871941423,0.15103215053633506,0.016120831448654727,68.9459125222013,7.555368012571425,2.4930938034043293,0.9436443821797108,1.3268268651684805,0.6336499474126146,-0.5069061965956709,-0.255705493,-0.26041499200000007,-623.605293783781,8.002794945415858e-21,2.43377413861382e-07,0
AM1,1197.087973,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000563192,2.02e-07,0.00014024,0.001175051,0.000335935,7.58e-15,8.62e-15,1.02e-07,6.93e-08,0.000565321,1.78e-19,0.475137719,0.075268238,0.06156756,0.079721144,0.011879372,0.0,0.0,0.009887087,0.014087241,0.015841641,0.0,0.181590067,0.040834349,0.005999542,0.00763928,0.000739037,0.0,0.0,0.005214315,0.012445585,0.002150392,0.0,0.25661,0.32985828,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.353913111,-0.142816295,-533.9826118314729,1.4875853250933023e-17,0.0009047567811759053,0
AM1,1297.675374,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000466382,3.83e-07,9.52e-05,0.000805981,0.000253734,4.32e-15,4.86e-15,1.45e-07,1.27e-07,0.000408171,3.24e-19,0.65673,0.1161,0.06757,0.08736,0.01262,0.0,0.0,0.0151,0.02653,0.01799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.198304,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.49674,0.0,-504.5297800585975,2.777505494018298e-17,0.0,0
AM1,1135.520933,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006345,1.26e-07,0.000179448,0.001489419,0.000396918,1.11e-14,1.27e-14,7.24e-08,4.39e-08,0.00069071,1.24e-19,0.38024613,0.054625104,0.058158162,0.07584786,0.011496168,0.0,0.0,0.006596262,0.008622126,0.014608188,0.0,0.27648514,0.061475358,0.00941367,0.011506896,0.001126522,0.0,0.0,0.008501538,0.01791131,0.003379566,0.0,0.3898,0.06683832,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.278092548,-0.21864271800000004,-551.4583489359989,8.059768368112695e-18,3.3278049192813684e-05,0
AM1,1097.608701,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000682733,9.2e-08,0.000207773,0.001720809,0.000439231,1.4e-14,1.61e-14,5.63e-08,3.26e-08,0.000781164,9.88e-20,0.336228447,0.045167063,0.056543894,0.074171672,0.01132195,0.0,0.0,0.0050271,0.006327779,0.014022096,0.0,0.320502817,0.07093158,0.011027084,0.013183772,0.001299427,0.0,0.0,0.010070561,0.020204288,0.00396596,0.0,0.45119,0.03892248,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.24251365099999994,-0.25422751899999996,-562.1777924931544,4.7304812038228535e-18,5.676592372546199e-06,0
AM1,1098.648565,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000681364,9.29e-08,0.00020695,0.001714024,0.000438011,1.39e-14,1.6e-14,5.67e-08,3.29e-08,0.000778526,9.94e-20,0.337313141,0.0454014,0.056583902,0.074210652,0.011325586,0.0,0.0,0.005068447,0.006383712,0.014038663,0.0,0.319416698,0.07069869,0.010985682,0.013144146,0.001295078,0.0,0.0,0.010032361,0.020150161,0.003952687,0.0,0.44968,0.021620736,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.24338452300000005,-0.25334072,-561.8971174103776,4.8063078899528086e-18,5.9438384011800365e-06,0
AM1,1049.961853,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000748428,6.07e-08,0.000248557,0.002061876,0.000499513,1.85e-14,2.19e-14,3.96e-08,2.19e-08,0.000913118,7.35e-20,0.292848121,0.035863741,0.054993025,0.072685413,0.011157934,0.0,0.0,0.003514041,0.004232488,0.01344035,0.0,0.36387908,0.080237144,0.012571883,0.014673162,0.001462204,0.0,0.0,0.011585152,0.022301161,0.004545101,0.0,0.51126,0.012376224,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.207074252,-0.289669691,-575.7223645985135,2.0909994620406636e-18,7.92768355387645e-07,0
AM1,941.11273,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000922118,2.07e-08,0.000368434,0.003130247,0.000685125,3.36e-14,4.29e-14,1.54e-08,7.7e-09,0.001324486,3.42e-20,0.227741992,0.021683045,0.053005221,0.071123107,0.010923549,0.0,0.0,0.001468477,0.001556506,0.012628103,0.0,0.428985033,0.094413539,0.014564844,0.016238481,0.001697632,0.0,0.0,0.013629046,0.024978587,0.005362838,0.0,0.59987,0.001168276,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.15250554700000002,-0.34421740300000003,-606.619464420603,1.8930635878054307e-19,1.816673295155786e-08,0
AM1,947.8780568,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000910283,2.23e-08,0.000359704,0.003048855,0.000670892,3.24e-14,4.11e-14,1.64e-08,8.27e-09,0.001293066,3.6e-20,0.230797493,0.02236145,0.053078128,0.071166973,0.010934151,0.0,0.0,0.001556247,0.001665386,0.012664213,0.0,0.42592908,0.093740025,0.01448937,0.0161933,0.001686057,0.0,0.0,0.013542079,0.024867857,0.005326273,0.0,0.59578,0.00086886,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.155115382,-0.34161429700000007,-604.726148411745,2.243078757664456e-19,2.2539402398246414e-08,0
AM1,1039.396103,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000763803,5.51e-08,0.000258463,0.002146289,0.000514225,1.97e-14,2.34e-14,3.64e-08,1.99e-08,0.000945642,6.86e-20,0.284720086,0.034111396,0.054717679,0.072439559,0.011126915,0.0,0.0,0.003237789,0.00386338,0.013333196,0.0,0.372010522,0.081988078,0.01285227,0.014921172,0.001494207,0.0,0.0,0.011859615,0.022669105,0.004655029,0.0,0.52245,0.011958516,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.200375204,-0.296364989,-578.7187604991456,1.709165080889698e-18,5.294643450932282e-07,0
AM1,1090.371704,0.6567218672778494,0.11610816182989465,0.06757193718357957,0.0873512961336021,0.012619798762181465,0.0,0.0,0.015101468108357047,0.026535366274391157,0.017990104430144486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000692338,8.66e-08,0.000213579,0.001768761,0.000447822,1.46e-14,1.69e-14,5.35e-08,3.07e-08,0.000799792,9.46e-20,0.328861613,0.04358647,0.056275179,0.073907961,0.011293813,0.0,0.0,0.004766345,0.00596197,0.013922035,0.0,0.327869087,0.072513725,0.011295806,0.013450684,0.001328918,0.0,0.0,0.010331418,0.020575164,0.004065198,0.0,0.46143,0.023966208,4.495110911654754,0.9634161534529596,1.8460860226136413,0.1641027877307564,712.165883736059,61.448323025392874,1.4475204344518189,0.4480226576415043,0.15015835449219062,0.01653791998295017,68.87259942252881,7.797065591941726,2.5032800429562667,1.0295698204236758,1.3633887892011494,0.6403118661120983,-0.4967199570437322,-0.23652378399999996,-0.26020499300000005,-564.2471657998955,4.2208720379471395e-18,4.139614031612866e-06,0
12,950.0,0.6626737320552176,0.13594869068803436,0.05101767969726749,0.08672514993922999,0.012533493963772686,0.0,0.0,0.0,0.021600604752558664,0.026165986636727354,0.0005053176981164165,0.0,0.0,0.002505393220466644,0.00010145574346096645,0.0,0.00022249560514782407,0.000889011,3.15e-08,0.000260867,0.003352083,0.000691289,3.21e-14,3.95e-14,1.8e-18,5.14e-09,0.001909709,6.99e-12,0.17704596,0.019752038,0.030101078,0.054628665,0.008339078,0.0,0.0,0.0,0.000776783,0.0116064,3.02e-06,0.487748183,0.116475407,0.021023208,0.03229187,0.004221388,0.0,0.0,0.0,0.020869703,0.014617863,0.00050238,0.69775,0.092419498,4.495851272713422,1.0331690718066466,1.8533095222777143,0.16935447530015765,710.8402755195576,67.02866076886406,1.4385626606040618,0.47934093485334894,0.1489967471680703,0.017433931613886493,68.25268372963272,8.908663780156145,2.4996366301699826,1.0486445764550072,1.4106874262171512,0.7055135096639236,-0.5003633698300172,-0.11565294,-0.388988644,-608.5012775266689,6.840410563268344e-19,1.5549295020861182e-09,2
16,1000.0,0.6631669291757559,0.1299828907387403,0.05365677298913041,0.08955296650776429,0.01318183900885651,0.0,0.0,0.024019550162367436,0.010802956630171877,0.01563609478721346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000813652,4.7e-08,0.000209055,0.002941802,0.000650297,2.82e-14,3.13e-14,3.51e-08,4.75e-09,0.001103728,4.83e-20,0.216937019,0.025870024,0.032142315,0.065777341,0.010151161,0.0,0.0,0.002320784,0.000719116,0.009268609,0.0,0.446238239,0.104105699,0.021511442,0.023784854,0.003031216,0.0,0.0,0.021689749,0.010080702,0.0063681,0.0,0.63681,0.000709503,4.417202946872074,0.8303148277066743,1.844022444589777,0.16259839860261954,708.2604599733695,64.66899186853499,1.4162454217663096,0.40736941163409995,0.14908182334922165,0.015789748871434008,68.56236464170202,8.203392938287983,2.468912335635166,0.9631118218014828,1.3832026451959272,0.67423606349027,-0.5310876643648348,-0.154918693,-0.376189138,-592.9408075743521,1.6929443404237781e-18,2.2435778877088398e-08,0
16,900.0,0.6631669291757559,0.1299828907387403,0.05365677298913041,0.08955296650776429,0.01318183900885651,0.0,0.0,0.024019550162367436,0.010802956630171877,0.01563609478721346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000973628,1.66e-08,0.000285234,0.004564294,0.000903545,5e-14,5.78e-14,1.4e-08,1.79e-09,0.001626841,2.28e-20,0.166621171,0.015194022,0.028542723,0.062440669,0.009421926,0.0,0.0,0.000854154,0.000250707,0.008194627,0.0,0.496552378,0.114780845,0.025108531,0.027120614,0.003762029,0.0,0.0,0.023160211,0.010549267,0.00743904,0.0,0.70848,0.001024585,4.417202946872074,0.8303148277066743,1.844022444589777,0.16259839860261954,708.2604599733695,64.66899186853499,1.4162454217663096,0.40736941163409995,0.14908182334922165,0.015789748871434008,68.56236464170202,8.203392938287983,2.468912335635166,0.9631118218014828,1.3832026451959272,0.67423606349027,-0.5310876643648348,-0.11241594400000002,-0.418690426,-621.3786717764051,1.6780355168543414e-19,5.786027104477803e-10,0
17-new_alloy,1100.0,0.6354055670206925,0.13685220709305917,0.09920410996103286,0.059171034412992575,0.006413535777958549,0.01156726988524667,0.0,0.003856562092511736,0.02040606028169966,0.0267788841555754,0.000344769319230838,0.0,0.0,0.0,0.0,0.0,0.0,0.000658925,1.28e-07,0.000278034,0.001074975,0.00020415,0.000244607,1.62e-14,1.3e-08,2.38e-08,0.001003356,2.2e-11,0.301051723,0.049949642,0.075493704,0.046723941,0.005061632,0.010236087,0.0,0.001076943,0.004441108,0.018774706,2.56e-05,0.334364258,0.086896513,0.023710564,0.012456937,0.001349461,0.001329974,0.0,0.002781741,0.015964561,0.007999331,0.000321532,0.48717,0.22294837,4.521310756986663,1.0743395634895367,1.8547099431111922,0.1612929306890776,713.5535606528774,63.636793424927525,1.426639512523291,0.47136780358145225,0.14911862853098448,0.01693560941841837,68.49988588835271,8.466656250806329,2.5323196845255445,1.0634243591121633,1.406056772356687,0.692802374110124,-0.4676803154744555,-0.19908577600000002,-0.268625539,-566.2187899151536,4.621949714855057e-18,1.7229776554033128e-06,2
AlH,1100.0,0.7609304975528318,0.16123376884256707,0.0,0.023901577381167362,0.041215472863446484,0.003034083643737679,0.0,0.0,0.00936685709844074,0.0,0.0,0.0,0.0,0.0,0.000317742617808749,0.0,0.0,0.00108574,4.59e-08,1.19e-15,0.000329576,0.001362629,0.00012407,2.01e-14,8.82e-19,8.26e-10,2.17e-14,1.27e-20,0.202394339,0.028892529,0.0,0.011230747,0.01712499,0.001725592,0.0,0.0,0.000484423,0.0,0.0,0.558897654,0.132306006,0.0,0.012666654,0.024085835,0.001306526,0.0,0.0,0.008879945,0.0,0.0,0.73815,0.066881439,4.401719970190509,0.7607951425899823,1.8618683485647134,0.14250264623181702,707.4281865972347,66.36446373669236,1.3830632580957074,0.40030340206705584,0.14671397112780976,0.01616711398455427,67.91930966771714,9.099825091713377,2.3875178025218644,0.9780128431346352,1.4672265518401586,0.7472531215540213,-0.6124821974781355,-0.14659933900000002,-0.466267207,-550.607816245059,1.2904014716269535e-16,1.6335599757994617e-08,2
AlL,1100.0,0.7719461137273372,0.1496861843415516,0.0,0.02406493271337253,0.04149716001547965,0.003054820088603094,0.0,0.0,0.009430874883904544,0.0,0.0,0.0,0.0,0.0,0.0003199142297513476,0.0,0.0,0.001129739,4.01e-08,1.12e-15,0.000274329,0.001198953,0.000100949,1.72e-14,7.02e-19,8.98e-10,1.65e-14,1.33e-20,0.326272033,0.046389506,0.0,0.015048829,0.023356346,0.002196002,0.0,0.0,0.001081427,0.0,0.0,0.446038656,0.103263571,0.0,0.009013307,0.01813789,0.00086092,0.0,0.0,0.008351512,0.0,0.0,0.58566,0.222193821,4.414723933217903,0.7542712113940674,1.8653342538012456,0.13895083339466058,709.2442606446606,64.12590597215315,1.3911013577895643,0.3949602055518896,0.14709048290118287,0.015843160707324194,68.16970999687733,8.789219767923129,2.377516756264117,0.9748829910737589,1.4459246488250923,0.7203544168285467,-0.622483243735883,-0.249648137,-0.37320012199999997,-548.5515183714735,1.0226960358456803e-16,7.177281984869024e-07,2
CMSX-10,1150.0,0.7412133859550898,0.13210470036776484,0.03183245791994333,0.02404983006695206,0.002606755942639932,0.020149159454589265,0.0,0.0026124737068759295,0.02764653837695384,0.017006516039511355,0.00010509758222994344,0.0006730845874496808,0.0,0.0,0.0,0.0,0.0,0.000903245,6.49e-08,9.35e-05,0.000301059,7.88e-05,0.000553408,1.59e-14,3.46e-09,9.57e-09,0.000313955,3.77e-12,0.34677563,0.046120394,0.023932872,0.01722829,0.001867336,0.016243012,0.0,0.000867983,0.005874134,0.010256275,1.41e-05,0.395222031,0.085923833,0.007887985,0.006815729,0.00073784,0.003896219,0.0,0.001746398,0.021758312,0.006741414,9.02e-05,0.53082,29.10743701,4.546812909195928,1.0686208810923505,1.8589298264908634,0.1487910087189804,716.006806530705,60.219108096793605,1.4235746659150752,0.44630957703814284,0.14856977184105993,0.016671473054758277,68.61373686657774,8.256774366476236,2.4172815661184552,0.9741091658517743,1.415964211745024,0.679185787497279,-0.5827184338815444,-0.26528842199999997,-0.31963860899999996,-535.0730018307049,1.211552070645839e-16,6.151220885059929e-07,1
